date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Nov%202024%2003:01:06%20GMT	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/images/modal_x.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
11:01:09	83584/83584	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:07%20GMT	https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2/css/images/modal_x.png	(from https://tamubali.com/wp-content/plugins/weddingpress/addons/comment-kit2//css/cui_style.css?ver=1.0.0)
11:01:09	460/460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Nov%202024%2003:01:07%20GMT	https://tamubali.com/wp-content/plugins/jet-popup/assets/image/transparent.jpg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/jet-popup/assets/image/transparent.jpg	(from https://tamubali.com/wp-content/plugins/jet-popup/assets/css/jet-popup-frontend.css?ver=2.0.6)
11:01:10	322/322	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:01:07%20GMT	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.1)
11:01:10	222/222	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:01:08%20GMT	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.1)
11:01:10	234/234	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:01:08%20GMT	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.1)
11:01:10	210/210	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Nov%202024%2003:01:08%20GMT	https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://tamubali.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.1)
11:01:14	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:09%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/Trident/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/Trident/index.html	(from https://tamubali.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.25.4)
11:01:15	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:09%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/Edge/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/Edge/index.html	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js)
11:01:16	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:10%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/Firefox/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/Firefox/index.html	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js)
11:01:16	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:10%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/Gecko/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/Gecko/index.html	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js)
11:01:17	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:12%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/Version/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/Version/index.html	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js)
11:01:17	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:13%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/version/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/version/index-2.html	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/wdp-swiper.min.js)
11:01:17	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:15%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/-negative.svg	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/-negative.svg	(from https://tamubali.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.4)
11:01:18	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:15%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/OPR/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/OPR/index.html	(from https://tamubali.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.4)
11:01:18	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:16%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/window.location.href	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/window.location.href	(from https://tamubali.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.2)
11:01:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Nov%202024%2003:01:17%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/f	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/f	(from https://tamubali.com/wp-content/plugins/weddingpress/assets/js/guest-form.js?ver=3.1.11.2)
11:01:20	81971/81971	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Nov%202024%2003:01:17%20GMT	https://tamubali.com/pawiwahan-arunda-radit3/edge/	C:/Users/budia/Downloads/Music/pawiwahan/tamubali.com/pawiwahan-arunda-radit3/edge/index-2.html	(from https://tamubali.com/wp-content/plugins/powerpack-elements/assets/lib/tooltipster/tooltipster.min.js?ver=2.10.21)
